26036;Ezequiel;36;mp3;
26037;Ezequiel;37;mp3;
26038;Ezequiel;38;mp3;
26039;Ezequiel;39;mp3;
26040;Ezequiel;40;mp3;
26041;Ezequiel;41;mp3;
26042;Ezequiel;42;mp3;
26043;Ezequiel;43;mp3;
26044;Ezequiel;44;mp3;
26045;Ezequiel;45;mp3;
26046;Ezequiel;46;mp3;
26047;Ezequiel;47;mp3;
26048;Ezequiel;48;mp3;
27001;Daniel;1;mp3;
27002;Daniel;2;mp3;
27003;Daniel;3;mp3;
27004;Daniel;4;mp3;
27005;Daniel;5;mp3;
27006;Daniel;6;mp3;
27007;Daniel;7;mp3;
27008;Daniel;8;mp3;
27009;Daniel;9;mp3;
27010;Daniel;10;mp3;
27011;Daniel;11;mp3;
27012;Daniel;12;mp3;
28001;Oseas;1;mp3;
28002;Oseas;2;mp3;
28003;Oseas;3;mp3;
28004;Oseas;4;mp3;
28005;Oseas;5;mp3;
28006;Oseas;6;mp3;
28007;Oseas;7;mp3;
28008;Oseas;8;mp3;
28009;Oseas;9;mp3;
28010;Oseas;10;mp3;
28011;Oseas;11;mp3;
28012;Oseas;12;mp3;
28013;Oseas;13;mp3;
28014;Oseas;14;mp3;
29001;Joel;1;mp3;
29002;Joel;2;mp3;
29003;Joel;3;mp3;
30001;Amos;1;mp3;
30002;Amos;2;mp3;
30003;Amos;3;mp3;
30004;Amos;4;mp3;
30005;Amos;5;mp3;
30006;Amos;6;mp3;
30007;Amos;7;mp3;
30008;Amos;8;mp3;
30009;Amos;9;mp3;
31001;Abdias;1;mp3;
32001;Jonas;1;mp3;
32002;Jonas;2;mp3;
32003;Jonas;3;mp3;
32004;Jonas;4;mp3;
33001;Miqueas;1;mp3;
33002;Miqueas;2;mp3;
33003;Miqueas;3;mp3;
33004;Miqueas;4;mp3;
33005;Miqueas;5;mp3;
33006;Miqueas;6;mp3;
33007;Miqueas;7;mp3;
34001;Nahum;1;mp3;
34002;Nahum;2;mp3;
34003;Nahum;3;mp3;
